refArea,Percentage of Women,Percentage of Men,Percentage of Eldelry - 65 or more years ,Observation URI,references,publisher,Percentage of Youth - 15-24 years,Average family size - 1 to 3 members,Town,Average family size - 4 to 6 members,Average family size - 7 or more members ,dataset
http://dbpedia.org/resource/South_Governorate,6e+01,4e+01,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Abou+Qamha,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1.5e+01,0,Abou Qamha,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,0e+00,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Adma+Oua+Dafine,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,0,Adma Oua Dafine,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,0e+00,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Adonis,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,0,Adonis,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,5.5e+01,4.5e+01,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Afqa+Jbeil,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3e+01,0,Afqa Jbeil,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/North_Governorate,5.5e+01,4.5e+01,3.5e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Ain+Aakrine,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,6.5e+01,0,Ain Aakrine,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,0e+00,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Aintoura+El-Matn,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,0,Aintoura El-Matn,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,5.6e+01,4.4e+01,2.9e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Aintoura+Kesrouane,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3.3e+01,0,Aintoura Kesrouane,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/North_Governorate,5.5e+01,4.5e+01,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Aintourine,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2e+01,0,Aintourine,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,0e+00,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Aitaroun,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,0,Aitaroun,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Baalbek-Hermel_Governorate,5.2e+01,4.8e+01,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Alaq,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2e+01,0,Alaq,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,1e+00,1e+00,1e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Almat,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1e+00,0,Almat,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Akkar_Governorate,5.5e+01,4.5e+01,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Amara,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2e+01,0,Amara,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/North_Governorate,6e+01,4e+01,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Amioun,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1.5e+01,0,Amioun,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,0e+00,0e+00,2e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Anane,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2e+01,0,Anane,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,5.2e+01,4.8e+01,3e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Ansar,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3e+01,0,Ansar,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Baalbek-Hermel_Governorate,6e+01,4e+01,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Ansar+Baalbeck,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3.5e+01,0,Ansar Baalbeck,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,0e+00,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Antelias-Naccache,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,1,Antelias-Naccache,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,6e+01,4e+01,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Arnoun,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2e+01,0,Arnoun,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,5e+01,5e+01,3e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Arsoun,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3e+01,1,Arsoun,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,2.5e+01,2.5e+01,1.5e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Arzai,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3e+01,0,Arzai,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,6e+01,4e+01,1.5e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Arzoun,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3.5e+01,0,Arzoun,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/North_Governorate,5.5e+01,4.5e+01,2e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Asnoun,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2e+01,0,Asnoun,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/North_Governorate,5e+01,5e+01,4.5e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Assia,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3e+01,0,Assia,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/North_Governorate,5.1e+01,4.9e+01,4.5e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Ayto,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2.6e+01,0,Ayto,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,0e+00,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Baabda-Louaizi,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,0,Baabda-Louaizi,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,0e+00,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Baabdat,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,0,Baabdat,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,5.4e+01,4.6e+01,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Baadarane,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1e+01,0,Baadarane,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
